nr fid_n2000 X Y
 35346 162 57892 444440
 35347 162 57766 444058
 35348 162 57662 439883
 35349 162 57779 439332
 35350 162 57851 438862
 35351 162 57917 438377
 35352 162 57945 437888
 35353 162 57947 437387
 35354 162 57947 436887
 35355 162 57947 436387
 35356 162 57947 435887
 35357 162 57947 435387
 35358 162 57947 434887
 35359 162 57947 434387
 35360 162 57947 433887
 35361 162 57947 433387
 35362 162 57947 432887
 35363 162 57947 432387
 35364 162 57947 431887
 35365 162 57947 431387
 35366 162 57947 430887
 35367 162 57947 430387
 35368 47 58081 429642
 35369 162 57947 429887
 35370 47 57951 429375
 35371 162 57868 429607
 35372 47 57947 428887
 35373 46 57905 428450
 35374 47 57948 428604
 35375 65 57946 424359
 35376 65 57947 423887
 35377 65 57947 423387
 35378 65 57947 422887
 35379 65 57947 422387
 35380 65 57947 421887
 35381 65 57947 421387
 35382 65 57947 420887
 35383 65 57947 420387
 35384 65 57947 419887
 35385 65 57947 419387
 35386 65 57947 418887
 35387 65 57947 418387
 35388 65 57947 417887
 35389 65 57947 417387
 35390 65 57947 416887
 35391 65 57947 416387
 35392 65 57947 415887
 35393 65 57947 415398
 35394 123 58188 404858
 35395 123 57904 404315
 35396 123 58142 404447
 35397 123 57809 403940
 35398 123 57782 404086
 35399 123 57842 404136
 35400 123 57988 403780
 35401 123 57947 403387
 35402 123 57947 402887
 35403 123 57947 402387
 35404 123 57947 401887
 35405 123 57946 401388
 35406 123 57841 400942
 35407 123 57744 400419
 35408 123 57837 399805
 35409 123 57947 399386
 35410 123 57947 398887
 35411 123 57947 398387
 35412 123 57947 397887
 35413 123 57947 397387
 35414 123 57947 396887
 35415 123 57947 396387
 35416 123 57947 395887
 35417 123 57947 395387
 35418 123 57947 394887
 35419 123 57947 394387
 35420 123 57951 393908
 35421 123 58090 393636
 35422 179 58138 390350
 35423 179 58051 388873
 35424 179 58096 388473
 35425 169 57862 385756
 35426 169 57947 385387
 35427 169 57947 384887
 35428 169 57947 384387
 35429 169 57947 383887
 35430 169 57947 383387
 35431 169 57947 382887
 35432 169 57947 382387
 35433 169 57947 381887
 35434 169 57947 381387
 35435 169 57947 380887
 35436 169 58032 380478
 35437 161 58008 373219
 35438 161 57900 373094
 35439 190 58293 841528
 35440 190 58380 841137
 35441 190 58380 840637
 35442 190 58380 840137
 35443 190 58380 839637
 35444 190 58380 839137
 35445 190 58380 838637
 35446 190 58380 838137
 35447 190 58380 837637
 35448 190 58380 837137
 35449 190 58380 836637
 35450 190 58380 836137
 35451 190 58380 835637
 35452 190 58380 835137
 35453 190 58380 834637
 35454 190 58380 834137
 35455 190 58380 833637
 35456 190 58380 833137
 35457 190 58380 832637
 35458 190 58380 832137
 35459 190 58380 831637
 35460 190 58380 831137
 35461 190 58380 830637
 35462 190 58380 830137
 35463 190 58380 829637
 35464 190 58380 829137
 35465 190 58380 828637
 35466 190 58380 828137
 35467 190 58380 827637
 35468 190 58380 827137
 35469 190 58380 826637
 35470 190 58380 826137
 35471 190 58380 825637
 35472 190 58380 825137
 35473 190 58380 824637
 35474 190 58380 824137
 35475 190 58380 823637
 35476 190 58380 823137
 35477 190 58380 822637
 35478 190 58380 822137
 35479 190 58380 821637
 35480 190 58380 821137
 35481 190 58380 820637
 35482 190 58380 820137
 35483 190 58380 819637
 35484 190 58380 819137
 35485 190 58380 818637
 35486 190 58380 818137
 35487 190 58380 817637
 35488 190 58380 817137
 35489 190 58380 816637
 35490 190 58380 816137
 35491 190 58380 815637
 35492 190 58380 815137
 35493 190 58380 814637
 35494 190 58380 814137
 35495 190 58380 813637
 35496 190 58380 813137
 35497 190 58380 812637
 35498 190 58380 812137
 35499 190 58380 811637
 35500 190 58380 811137
 35501 190 58380 810637
 35502 190 58380 810137
 35503 190 58380 809637
 35504 190 58380 809137
 35505 190 58380 808637
 35506 190 58380 808137
 35507 190 58380 807637
 35508 190 58380 807137
 35509 190 58380 806637
 35510 190 58380 806137
 35511 190 58380 805637
 35512 190 58380 805137
 35513 190 58380 804637
 35514 190 58380 804137
 35515 190 58380 803637
 35516 190 58380 803137
 35517 190 58380 802637
 35518 190 58380 802137
 35519 190 58380 801637
 35520 190 58380 801137
 35521 190 58380 800637
 35522 190 58380 800137
 35523 190 58380 799637
 35524 190 58380 799137
 35525 190 58380 798637
 35526 190 58380 798137
 35527 190 58380 797637
 35528 190 58380 797137
 35529 190 58380 796637
 35530 190 58380 796137
 35531 190 58380 795637
 35532 190 58380 795137
 35533 190 58380 794637
 35534 190 58380 794137
 35535 190 58282 793731
 35536 162 58310 446964
 35537 162 58380 446637
 35538 162 58380 446137
 35539 162 58380 445637
 35540 162 58380 445137
 35541 162 58270 444733
 35542 162 58186 438055
 35543 162 58336 437515
 35544 162 58234 437861
 35545 162 58380 437137
 35546 162 58380 436637
 35547 162 58380 436137
 35548 162 58380 435637
 35549 162 58380 435137
 35550 162 58380 434637
 35551 162 58380 434137
 35552 162 58380 433637
 35553 162 58380 433137
 35554 162 58380 432637
 35555 162 58380 432137
 35556 162 58380 431637
 35557 162 58380 431137
 35558 162 58380 430637
 35559 162 58380 430137
 35560 47 58397 429576
 35561 162 58336 429795
 35562 47 58380 429137
 35563 46 58370 428474
 35564 47 58384 428700
 35565 46 58282 428385
 35566 46 58463 428370
 35567 65 58424 424537
 35568 65 58380 424137
 35569 65 58380 423637
 35570 65 58380 423137
 35571 65 58380 422637
 35572 65 58380 422137
 35573 65 58380 421637
 35574 65 58380 421137
 35575 65 58380 420637
 35576 65 58380 420137
 35577 65 58380 419637
 35578 65 58380 419137
 35579 65 58380 418637
 35580 65 58380 418137
 35581 65 58380 417637
 35582 65 58380 417137
 35583 65 58380 416637
 35584 65 58380 416137
 35585 65 58380 415637
 35586 65 58402 415170
 35587 65 58528 414860
 35588 65 58636 410613
 35589 123 58273 404971
 35590 123 58224 404675
 35591 123 58223 404241
 35592 123 58413 404037
 35593 123 58380 403637
 35594 123 58380 403137
 35595 123 58380 402637
 35596 123 58380 402137
 35597 123 58380 401637
 35598 123 58300 401360
 35599 123 58361 399470
 35600 123 58380 399137
 35601 123 58380 398637
 35602 123 58380 398137
 35603 123 58380 397637
 35604 123 58380 397137
 35605 123 58380 396637
 35606 123 58380 396137
 35607 123 58380 395637
 35608 123 58380 395137
 35609 123 58380 394637
 35610 123 58380 394137
 35611 123 58391 393664
 35612 179 58428 390466
 35613 179 58404 390152
 35614 179 58522 389725
 35615 179 58409 389081
 35616 179 58380 388637
 35617 179 58330 388353
 35618 179 58523 388386
 35619 179 58555 388328
 35620 169 58223 385490
 35621 169 58346 385112
 35622 169 58380 384637
 35623 169 58380 384137
 35624 169 58380 383637
 35625 169 58380 383137
 35626 169 58380 382637
 35627 169 58380 382137
 35628 169 58380 381637
 35629 169 58380 381137
 35630 169 58380 380637
 35631 169 58420 380287
 35632 161 58451 373423
 35633 161 58348 373273
 35634 190 58689 841248
 35635 190 58812 840885
 35636 190 58813 840387
 35637 190 58813 839887
 35638 190 58813 839387
 35639 190 58813 838887
 35640 190 58813 838387
 35641 190 58813 837887
 35642 190 58813 837387
 35643 190 58813 836887
 35644 190 58813 836387
 35645 190 58813 835887
 35646 190 58813 835387
 35647 190 58813 834887
 35648 190 58813 834387
 35649 190 58813 833887
 35650 190 58813 833387
 35651 190 58813 832887
 35652 190 58813 832387
 35653 190 58813 831887
 35654 190 58813 831387
 35655 190 58813 830887
 35656 190 58813 830387
 35657 190 58813 829887
 35658 190 58813 829387
 35659 190 58813 828887
 35660 190 58813 828387
 35661 190 58813 827887
 35662 190 58813 827387
 35663 190 58813 826887
 35664 190 58813 826387
 35665 190 58813 825887
 35666 190 58813 825387
 35667 190 58813 824887
 35668 190 58813 824387
 35669 190 58813 823887
 35670 190 58813 823387
 35671 190 58813 822887
 35672 190 58813 822387
 35673 190 58813 821887
 35674 190 58813 821387
 35675 190 58813 820887
 35676 190 58813 820387
 35677 190 58813 819887
 35678 190 58813 819387
 35679 190 58813 818887
 35680 190 58813 818387
 35681 190 58813 817887
 35682 190 58813 817387
 35683 190 58813 816887
 35684 190 58813 816387
 35685 190 58813 815887
 35686 190 58813 815387
 35687 190 58813 814887
 35688 190 58813 814387
 35689 190 58813 813887
 35690 190 58813 813387
 35691 190 58813 812887
 35692 190 58813 812387
 35693 190 58813 811887
 35694 190 58813 811387
 35695 190 58813 810887
 35696 190 58813 810387
 35697 190 58813 809887
 35698 190 58813 809387
 35699 190 58813 808887
 35700 190 58813 808387
 35701 190 58813 807887
 35702 190 58813 807387
 35703 190 58813 806887
 35704 190 58813 806387
 35705 190 58813 805887
 35706 190 58813 805387
 35707 190 58813 804887
 35708 190 58813 804387
 35709 190 58813 803887
 35710 190 58813 803387
 35711 190 58813 802887
 35712 190 58813 802387
 35713 190 58813 801887
 35714 190 58813 801387
 35715 190 58813 800887
 35716 190 58813 800387
 35717 190 58813 799887
 35718 190 58813 799387
 35719 190 58813 798887
 35720 190 58813 798387
 35721 190 58813 797887
 35722 190 58813 797387
 35723 190 58813 796887
 35724 190 58813 796387
 35725 190 58813 795887
 35726 190 58813 795387
 35727 190 58813 794887
 35728 190 58783 794412
 35729 190 58649 794036
 35730 162 58752 446745
 35731 162 58813 446387
 35732 162 58813 445887
 35733 162 58813 445387
 35734 162 58752 445050
 35735 162 58804 437329
 35736 162 58813 436887
 35737 162 58813 436387
 35738 162 58813 435887
 35739 162 58813 435387
 35740 162 58813 434887
 35741 162 58813 434387
 35742 162 58813 433887
 35743 162 58813 433387
 35744 162 58813 432887
 35745 162 58813 432387
 35746 162 58813 431887
 35747 162 58813 431387
 35748 162 58813 430887
 35749 162 58813 430387
 35750 47 58851 429769
 35751 162 58782 429982
 35752 47 58813 429387
 35753 47 58813 428887
 35754 46 58802 428378
 35755 47 58847 428534
 35756 65 58855 424805
 35757 65 58813 424387
 35758 65 58813 423887
 35759 65 58813 423387
 35760 65 58813 422887
 35761 65 58813 422387
 35762 65 58813 421887
 35763 65 58813 421387
 35764 65 58813 420887
 35765 65 58813 420387
 35766 65 58813 419887
 35767 65 58813 419387
 35768 65 58813 418887
 35769 65 58813 418387
 35770 65 58813 417887
 35771 65 58813 417387
 35772 65 58813 416887
 35773 65 58813 416387
 35774 65 58813 415887
 35775 65 58813 415387
 35776 65 58816 414890
 35777 65 58935 414491
 35778 65 59072 410886
 35779 65 58895 410668
 35780 65 58770 410617
 35781 123 58792 404149
 35782 123 58813 403887
 35783 123 58813 403387
 35784 123 58813 402887
 35785 123 58813 402387
 35786 123 58813 401887
 35787 123 58804 401505
 35788 123 58806 399325
 35789 123 58813 398887
 35790 123 58813 398387
 35791 123 58813 397887
 35792 123 58813 397387
 35793 123 58813 396887
 35794 123 58813 396387
 35795 123 58813 395887
 35796 123 58813 395387
 35797 123 58813 394887
 35798 123 58813 394387
 35799 123 58813 393887
 35800 123 58799 393489
 35801 179 58802 390642
 35802 179 58706 390381
 35803 179 58709 389886
 35804 179 58724 389384
 35805 179 58716 388886
 35806 179 58698 388487
 35807 169 58674 384853
 35808 169 58779 384349
 35809 169 58813 383887
 35810 169 58813 383387
 35811 169 58813 382887
 35812 169 58813 382387
 35813 169 58813 381887
 35814 169 58813 381387
 35815 169 58813 380887
 35816 169 58813 380387
 35817 169 58890 380123
 35818 161 58838 373359
 35819 161 58930 373028
 35820 190 59105 840944
 35821 190 59228 840616
 35822 190 59246 840137
 35823 190 59246 839637
 35824 190 59246 839137
 35825 190 59246 838637
 35826 190 59246 838137
 35827 190 59246 837637
 35828 190 59246 837137
 35829 190 59246 836637
 35830 190 59246 836137
 35831 190 59246 835637
 35832 190 59246 835137
 35833 190 59246 834637
 35834 190 59246 834137
 35835 190 59246 833637
 35836 190 59246 833137
 35837 190 59246 832637
 35838 190 59246 832137
 35839 190 59246 831637
 35840 190 59246 831137
 35841 190 59246 830637
 35842 190 59246 830137
 35843 190 59246 829637
 35844 190 59246 829137
 35845 190 59246 828637
 35846 190 59246 828137
 35847 190 59246 827637
 35848 190 59246 827137
 35849 190 59246 826637
 35850 190 59246 826137
 35851 190 59246 825637
 35852 190 59246 825137
 35853 190 59246 824637
 35854 190 59246 824137
 35855 190 59246 823637
 35856 190 59246 823137
 35857 190 59246 822637
 35858 190 59246 822137
 35859 190 59246 821637
 35860 190 59246 821137
 35861 190 59246 820637
 35862 190 59246 820137
 35863 190 59246 819637
 35864 190 59246 819137
 35865 190 59246 818637
 35866 190 59246 818137
 35867 190 59246 817637
 35868 190 59246 817137
 35869 190 59246 816637
 35870 190 59246 816137
 35871 190 59246 815637
 35872 190 59246 815137
 35873 190 59246 814637
 35874 190 59246 814137
 35875 190 59246 813637
 35876 190 59246 813137
 35877 190 59246 812637
 35878 190 59246 812137
 35879 190 59246 811637
 35880 190 59246 811137
 35881 190 59246 810637
 35882 190 59246 810137
 35883 190 59246 809637
 35884 190 59246 809137
 35885 190 59246 808637
 35886 190 59246 808137
 35887 190 59246 807637
 35888 190 59246 807137
 35889 190 59246 806637
 35890 190 59246 806137
 35891 190 59246 805637
 35892 190 59246 805137
 35893 190 59246 804637
 35894 190 59246 804137
 35895 190 59246 803637
 35896 190 59246 803137
 35897 190 59246 802637
 35898 190 59246 802137
 35899 190 59246 801637
 35900 190 59246 801137
 35901 190 59246 800637
 35902 190 59246 800137
 35903 190 59246 799637
 35904 190 59246 799137
 35905 190 59246 798637
 35906 190 59246 798137
 35907 190 59246 797637
 35908 190 59246 797137
 35909 190 59246 796637
 35910 190 59246 796137
 35911 190 59246 795637
 35912 190 59246 795137
 35913 190 59165 794716
 35914 162 59205 446531
 35915 162 59246 446137
 35916 162 59246 445637
 35917 162 59206 445254
 35918 162 59237 437421
 35919 162 59246 437137
 35920 162 59246 436637
 35921 162 59246 436137
 35922 162 59246 435637
 35923 162 59246 435137
 35924 162 59246 434637
 35925 162 59246 434137
 35926 162 59246 433637
 35927 162 59246 433137
 35928 162 59246 432637
 35929 162 59246 432137
 35930 162 59246 431637
 35931 162 59246 431137
 35932 162 59246 430637
 35933 47 59293 429952
 35934 162 59236 430177
 35935 47 59246 429637
 35936 47 59246 429137
 35937 47 59246 428637
 35938 46 59283 428222
 35939 47 59305 428337
 35940 65 59109 424925
 35941 65 59226 424613
 35942 65 59246 424137
 35943 65 59246 423637
 35944 65 59246 423137
 35945 65 59246 422637
 35946 65 59246 422137
 35947 65 59246 421637
 35948 65 59246 421137
 35949 65 59246 420637
 35950 65 59246 420137
 35951 65 59246 419637
 35952 65 59246 419137
 35953 65 59246 418637
 35954 65 59246 418137
 35955 65 59246 417637
 35956 65 59246 417137
 35957 65 59246 416637
 35958 65 59246 416137
 35959 65 59246 415637
 35960 65 59246 415137
 35961 65 59246 414637
 35962 65 59301 414195
 35963 65 59309 410965
 35964 65 59245 410753
 35965 123 59445 404597
 35966 123 59348 404483
 35967 123 59241 404014
 35968 123 59282 404250
 35969 123 59246 403637
 35970 123 59246 403137
 35971 123 59246 402637
 35972 123 59246 402137
 35973 123 59209 401679
 35974 123 59398 401558
 35975 123 59181 399419
 35976 123 59235 399128
 35977 123 59246 398637
 35978 123 59246 398137
 35979 123 59246 397637
 35980 123 59246 397137
 35981 123 59246 396637
 35982 123 59246 396137
 35983 123 59246 395637
 35984 123 59246 395137
 35985 123 59246 394637
 35986 123 59246 394137
 35987 123 59246 393637
 35988 123 59331 393276
 35989 179 59350 390592
 35990 179 59300 390134
 35991 179 59291 389646
 35992 179 59155 389377
 35993 169 59234 384101
 35994 169 59246 383637
 35995 169 59246 383137
 35996 169 59246 382637
 35997 169 59246 382137
 35998 169 59246 381637
 35999 169 59246 381137
 36000 169 59246 380637
 36001 169 59256 380203
 36002 161 59262 373470
 36003 161 59170 373204
 36004 190 59637 840336
 36005 190 59679 839887
 36006 190 59679 839387
 36007 190 59679 838887
 36008 190 59679 838387
 36009 190 59679 837887
 36010 190 59679 837387
 36011 190 59679 836887
 36012 190 59679 836387
 36013 190 59679 835887
 36014 190 59679 835387
 36015 190 59679 834887
 36016 190 59679 834387
 36017 190 59679 833887
 36018 190 59679 833387
 36019 190 59679 832887
 36020 190 59679 832387
 36021 190 59679 831887
 36022 190 59679 831387
 36023 190 59679 830887
 36024 190 59679 830387
 36025 190 59679 829887
 36026 190 59679 829387
 36027 190 59679 828887
 36028 190 59679 828387
 36029 190 59679 827887
 36030 190 59679 827387
 36031 190 59679 826887
 36032 190 59679 826387
 36033 190 59679 825887
 36034 190 59679 825387
 36035 190 59679 824887
 36036 190 59679 824387
 36037 190 59679 823887
 36038 190 59679 823387
 36039 190 59679 822887
 36040 190 59679 822387
 36041 190 59679 821887
 36042 190 59679 821387
 36043 190 59679 820887
 36044 190 59679 820387
 36045 190 59679 819887
 36046 190 59679 819387
 36047 190 59679 818887
 36048 190 59679 818387
 36049 190 59679 817887
 36050 190 59679 817387
 36051 190 59679 816887
 36052 190 59679 816387
 36053 190 59679 815887
 36054 190 59679 815387
 36055 190 59679 814887
 36056 190 59679 814387
 36057 190 59679 813887
 36058 190 59679 813387
 36059 190 59679 812887
 36060 190 59679 812387
 36061 190 59679 811887
 36062 190 59679 811387
 36063 190 59679 810887
 36064 190 59679 810387
 36065 190 59679 809887
